1.688046152505446040e-01,2.236692346970063083e-01
3.518529027676915444e-01,2.338064422173807555e-01
6.550952208504801089e-01,2.368694482369080034e-01
8.355162704107157445e-01,2.081762625998547778e-01
4.029980217219398253e-01,5.439765007988380807e-01
4.966234208343420775e-01,5.582428873073509434e-01
6.087969526022753985e-01,5.441877746469780952e-01
4.856731401274913540e-01,7.081904058097314714e-01
3.138919676591623298e-01,7.667764096506093363e-01
7.099802079238279884e-01,7.629423340272736276e-01
4.862983353828774225e-01,7.955755317356573153e-01
