2.269618855151610826e-01,2.621125349144432515e-01
3.869027713111770073e-01,2.414334921516618493e-01
6.040265955999377656e-01,2.078228797420295093e-01
7.769157209341032155e-01,1.682940378426170946e-01
4.354372343891401709e-01,4.504801496229259294e-01
5.225382179643210945e-01,4.504671279346752488e-01
6.062841249492899598e-01,4.113879417069746802e-01
5.166295190721380548e-01,5.127158147188849435e-01
3.744830791699174100e-01,6.324665618973317471e-01
7.648454440942424881e-01,5.611034709106984542e-01
5.606769879856454697e-01,8.346721063504448646e-01
