2.079939053594771492e-01,1.684971398692810818e-01
3.617425275816992247e-01,1.969207864052286983e-01
6.093465035294117760e-01,2.452311027450980452e-01
7.991663895424835351e-01,2.727426551633986840e-01
2.810402928104575038e-01,5.281304742483660108e-01
3.353947733333333958e-01,5.731493793464051967e-01
4.742897903267971893e-01,5.353529307189541786e-01
3.454299335947711991e-01,6.657954760784314807e-01
2.057280941176470312e-01,6.588947388235294467e-01
6.672605594771241488e-01,7.204306488888889692e-01
3.492082844444445722e-01,8.362465945098040976e-01
