1.721949717146435688e-01,2.802942237797245162e-01
3.101420615769710509e-01,2.488537551939926373e-01
6.848357727158951302e-01,1.873343599499373013e-01
8.272797156445558242e-01,1.679292075093869463e-01
3.966687265748853330e-01,5.245273712140176015e-01
4.798381657071341677e-01,5.399868715894867721e-01
5.904052385481850518e-01,5.015554403003755768e-01
5.065096971214017030e-01,6.804710901960783209e-01
3.504086508135170752e-01,7.562066449728828132e-01
7.994282079265748742e-01,6.982860041718815802e-01
5.595058623279101084e-01,8.329349019607843463e-01
