2.288057887413029456e-01,2.825092776723594490e-01
3.773281477545858409e-01,2.446149707779886884e-01
6.108727053763444159e-01,1.898261049968373027e-01
7.776376956356736425e-01,1.725055595192915570e-01
4.130344561669826997e-01,6.099629257432005458e-01
4.833075329538265019e-01,6.179429201771030611e-01
5.612987992409869120e-01,5.587838218848830696e-01
5.069857113219481404e-01,7.136746464263123979e-01
4.206559534471853157e-01,7.436892538899432248e-01
7.571248576850094780e-01,7.201359908918405495e-01
5.319488364326377949e-01,8.365573667299178728e-01
