1.673353143575955770e-01,3.006462727990314443e-01
3.744732085853105796e-01,2.622031677720647047e-01
6.408860465242069981e-01,2.377828706133936487e-01
7.714825346855983534e-01,2.310388934320799503e-01
6.226663175684389318e-01,5.364020043712754982e-01
7.139654882337218567e-01,5.197350055631551058e-01
7.663422421057598521e-01,5.193462568611727503e-01
7.556391049892289269e-01,6.389712943692311686e-01
5.006088505558438095e-01,7.728763803575638969e-01
8.364564722486909076e-01,7.262412624494863911e-01
7.552779911002092117e-01,7.683349137097660320e-01
