1.765831219059666723e-01,1.750007256166981884e-01
3.707709908496734097e-01,1.957052046384144539e-01
6.627854141260803855e-01,2.028788179633143340e-01
8.299330550284629293e-01,2.077782142947500743e-01
4.155590841239723554e-01,5.152918588235294584e-01
5.549807321948134753e-01,5.801849064305293346e-01
6.584048833227914566e-01,5.263688595403754888e-01
5.221656882142103884e-01,6.599831451823741091e-01
2.618521610794856125e-01,6.864400839974701407e-01
7.061210271979759812e-01,6.787251410499682835e-01
5.244556980813831482e-01,8.372472173729709199e-01
