1.670740031953523719e-01,1.832671600713011439e-01
3.354300750775731643e-01,2.275703912854030453e-01
6.281465053673994658e-01,2.356704327457582737e-01
8.340916215752293139e-01,2.243808851389714198e-01
3.858643127748069834e-01,5.272577014062193035e-01
4.921723833894500189e-01,5.457826402059813287e-01
5.984088172707466846e-01,5.280723854492637148e-01
5.071879909685086396e-01,6.466605768006864485e-01
3.493362850993596558e-01,6.395840891529677164e-01
7.568035669637551699e-01,6.536773361853830400e-01
5.317029410444313875e-01,8.210363314187627548e-01
