1.682241723051915161e-01,1.927295791933352764e-01
3.592731334755662753e-01,2.205135247383929464e-01
6.324014997053745146e-01,2.234022674387888818e-01
8.363940736767246920e-01,1.790510541907955888e-01
3.945649389820177766e-01,5.378451545260589661e-01
4.995237660062991081e-01,5.744872722543938881e-01
5.941634444783094882e-01,5.535827369704358070e-01
4.983561818144873201e-01,6.298990470385044116e-01
2.975825523112871629e-01,6.391840055267704601e-01
6.906226150563852251e-01,6.775535016559993684e-01
4.764156046733720173e-01,8.241495205933150325e-01
