1.736373471585243022e-01,2.924029702891325355e-01
3.792513318710534209e-01,2.830082297108674205e-01
6.736147823197072837e-01,2.499843913592555700e-01
8.373159944167499757e-01,2.333717354602858340e-01
5.021810430043204265e-01,5.496727013625787306e-01
6.440313321369227628e-01,5.583411812562312226e-01
7.291246261216350888e-01,5.330154305084746635e-01
6.172876102359587946e-01,6.774695263542704904e-01
3.141959635759392633e-01,7.747692644732468992e-01
8.108655282153540700e-01,7.293438808906612669e-01
6.247842073778665517e-01,7.468287914921900583e-01
