2.219150521008405319e-01,2.509675742296919032e-01
3.797533310924371963e-01,2.331671126050421095e-01
6.179777613445379680e-01,1.938276392156862704e-01
7.908195226890755158e-01,1.694845759103641991e-01
3.543356683473389279e-01,5.085322935574231318e-01
4.497924481792719420e-01,5.462179585434173701e-01
5.758586352941177378e-01,4.862215708683472748e-01
4.672117781512604706e-01,7.218566991596636617e-01
3.429793165266104560e-01,7.726256134453780566e-01
7.215362061624647216e-01,7.531936179271706555e-01
4.741077243697480736e-01,8.367302184873949278e-01
