1.678030613535738125e-01,1.747439952888830139e-01
3.702845296167856515e-01,2.108161367968768019e-01
6.424192924076862488e-01,2.049522286811052973e-01
8.350813725402951304e-01,1.678893885580930168e-01
3.577784943793758665e-01,5.332540503304324941e-01
5.163117057820236777e-01,6.149151535867739549e-01
6.612805721738750364e-01,5.139291866082139615e-01
5.203602836092389161e-01,6.743241443172152128e-01
2.620303178869767269e-01,6.563871870880498838e-01
7.693705729328884635e-01,6.353027470173833180e-01
5.257144686950643298e-01,8.361295425941677184e-01
