1.690303398334676577e-01,1.713478377652430662e-01
3.660052834810637035e-01,1.838194006983615569e-01
6.578956136449101155e-01,1.801028589846896399e-01
8.373755943056674367e-01,1.677018352941176127e-01
3.927199974214343192e-01,5.220817001343004415e-01
5.331080423314532579e-01,5.666005023905451576e-01
6.512774154176738106e-01,5.366132069836155871e-01
5.144218542035992048e-01,6.332648139672307774e-01
2.410162299221058346e-01,6.146533870534515165e-01
7.545947074939566290e-01,6.295836811173783909e-01
5.204083897931774949e-01,8.355520498522697181e-01
