1.803987816418870793e-01,2.090054605472957960e-01
3.480440856711915498e-01,2.074099423400129760e-01
6.335872358543417349e-01,1.948740288730875514e-01
8.244699594053007674e-01,1.734999098470156598e-01
4.102642651152770825e-01,5.648246981254040344e-01
4.857705632406808527e-01,5.807855286360699143e-01
5.801531794009912035e-01,5.622714939021763447e-01
5.038183922430512496e-01,7.165831198448610051e-01
3.483773986640810727e-01,7.649958805429863951e-01
7.163006758888171843e-01,7.471674359836241175e-01
5.059008896358548890e-01,8.330988418013357544e-01
