1.680721385196304041e-01,1.780396297165734165e-01
3.642914380237478045e-01,2.020470304353759461e-01
6.309370025385560021e-01,2.298991561075474366e-01
8.360584193257812879e-01,2.511388032937537651e-01
3.282083702106363132e-01,4.875499246076157589e-01
4.031981214321457285e-01,5.317151911196033032e-01
5.098494975114871153e-01,5.192502749829399633e-01
3.983228709885808239e-01,6.732710602065421490e-01
2.141343777262180725e-01,7.388423162549475620e-01
6.030189639415858283e-01,7.804615852599973147e-01
3.869883658796233750e-01,8.259547639870796765e-01
