2.310310389604362524e-01,1.675631203619910303e-01
4.264091815755888248e-01,2.042169918552036723e-01
6.422954221139340891e-01,2.046394705650306511e-01
7.729227086204893959e-01,1.910744229260934735e-01
4.578545208492863505e-01,5.454133255366051536e-01
5.859018804037591233e-01,5.913021527323355508e-01
7.046320636732800180e-01,5.409724071934097767e-01
5.363905893491124344e-01,6.396932484975054178e-01
2.517257296670147859e-01,6.418271550759948596e-01
6.458685066945122344e-01,6.420068659473257000e-01
5.045430428588005833e-01,8.363255178558997027e-01
