1.671168801742918264e-01,2.156472644880174372e-01
3.517223529411764860e-01,2.143554649237472687e-01
6.148995206971676897e-01,2.256210091503268178e-01
8.331638030501089531e-01,2.365811206971678016e-01
2.851410753812635979e-01,4.911940810457515183e-01
3.834478396514161003e-01,5.356667921568626367e-01
5.151550849673203203e-01,5.186606501089324750e-01
3.683338178649236405e-01,6.172156444444445444e-01
2.044025795206971807e-01,6.680196043572985687e-01
6.500381141612199265e-01,7.184207965141612418e-01
3.666123363834420945e-01,7.885921917211328180e-01
