1.681877788974765753e-01,1.851176474049600063e-01
3.901332096052864684e-01,1.845881366766967124e-01
6.485056514799300009e-01,2.138212392156862429e-01
8.371363416681416592e-01,2.356872460833480398e-01
4.963507507620901760e-01,5.178297906739827150e-01
6.319376095974197360e-01,5.685863211595570954e-01
7.304840561527720100e-01,5.497456978936811067e-01
6.582696929691034260e-01,7.105152395224889617e-01
3.975538695773596087e-01,7.653156083780753294e-01
8.033387823391742177e-01,7.812013259543336696e-01
6.544507179263280294e-01,8.193334208743877634e-01
