2.161877242617529504e-01,1.675030316087880167e-01
3.730695680604771969e-01,2.194632149303094304e-01
6.483027277108431852e-01,3.059475685329553496e-01
7.930032653909756535e-01,3.493997614930309803e-01
3.276764197495867226e-01,5.266621233167965155e-01
4.148300503661707106e-01,6.034267864871249998e-01
5.322245261516653780e-01,6.145110633593195981e-01
3.764776187101346316e-01,7.494602205527994832e-01
2.088881107488778643e-01,7.084610222537207624e-01
5.347872476257971019e-01,8.351761084809828928e-01
3.451140566028820800e-01,8.270854289629104850e-01
