2.259415127647496080e-01,1.676021770732346872e-01
3.772832750425782478e-01,2.484373559718766333e-01
6.306279181448972704e-01,3.155243812568233608e-01
8.248360179221798649e-01,3.450844404384471042e-01
3.162938591903575736e-01,6.292658380540635532e-01
3.602173328092931337e-01,6.570118668588148525e-01
4.537483498144021521e-01,6.523146296344819461e-01
3.855263610113979222e-01,8.153486505436919884e-01
1.796142395039084794e-01,7.638702758373728807e-01
6.245733320057643700e-01,8.325223746015111281e-01
3.803169516223416924e-01,8.349309344862222426e-01
