1.674923399867812857e-01,2.129656329588013319e-01
3.529285879709187501e-01,2.248104918263935936e-01
6.691221065432914061e-01,2.206854232209738975e-01
8.351528382463095923e-01,2.097479966512445781e-01
4.880028848645078798e-01,5.154618035690682332e-01
6.089969335977085674e-01,5.320352401850626523e-01
6.758789724608946781e-01,5.093858107953292969e-01
6.100289367702135257e-01,6.976716732319895309e-01
3.432445913196739973e-01,7.516245615333776442e-01
7.625304435338180475e-01,7.254263483586692596e-01
6.140972668869797424e-01,7.952643045604760319e-01
