2.063026493851776999e-01,2.565647143901628180e-01
3.650235086739779256e-01,2.450266948487869745e-01
6.362396756397472597e-01,2.026403520106348777e-01
7.987205870388832674e-01,1.683449704220672527e-01
3.944849398471252933e-01,5.329733934197409262e-01
4.756468769690926357e-01,5.508573288135593105e-01
5.587818092389497115e-01,5.199064693918244995e-01
4.788134838152208195e-01,6.628324349617813471e-01
3.361564841475572774e-01,7.233638434031240960e-01
7.807369656364240296e-01,6.771933628447990294e-01
5.063645288135594225e-01,8.306458629444999353e-01
