1.674663628130718951e-01,2.177525934013073428e-01
3.562357271424835825e-01,2.293449435747277332e-01
6.598061160854029605e-01,2.266574821228757863e-01
8.364026895616556434e-01,1.944607947015250249e-01
3.846827443032678207e-01,5.319127441568629600e-01
5.211716909176471457e-01,5.735068058492374110e-01
6.357105474370371434e-01,5.289763583442265160e-01
5.209770140165576047e-01,6.651450209603486652e-01
2.934775254727667870e-01,6.967609009359477801e-01
7.216856927372549135e-01,6.928763571590413894e-01
5.234773551965140603e-01,8.096428451416121108e-01
