1.685822458933480539e-01,2.398690163826277533e-01
3.734697672127543222e-01,2.394352772292468179e-01
6.409583698002564445e-01,2.446273193916070621e-01
8.364851012351109949e-01,2.582748243503755203e-01
4.111095396298333760e-01,4.536488564999084372e-01
5.104781749972511218e-01,4.630837132783580667e-01
5.988811927432655668e-01,4.562562115741249369e-01
4.922510050210738286e-01,5.739840110243723537e-01
3.318595037566429151e-01,6.667142760051311123e-01
7.035896494044345806e-01,6.703507782884369215e-01
4.946173044529961760e-01,7.651770307201757326e-01
