2.332919639406207390e-01,2.881842850456456939e-01
3.964914351544017168e-01,2.570849855933952655e-01
5.896247130332619157e-01,2.134137917535921247e-01
7.700103118901325816e-01,1.673694086147494986e-01
3.924084463030881320e-01,5.502297991204254668e-01
4.916548034992458960e-01,5.703833425228228560e-01
6.004116730777169231e-01,5.181883091148685727e-01
5.071105385980788638e-01,6.409475914074779235e-01
3.439010411748829044e-01,6.738603121886163061e-01
7.639311392109231491e-01,6.236072744177185712e-01
5.472133090735890049e-01,8.361174270191314983e-01
