1.669298629460132244e-01,2.019362003795066862e-01
3.717723705473081619e-01,2.096838974587936222e-01
6.417755238754326852e-01,2.157664734605795054e-01
8.345172542768909407e-01,2.029889521598391422e-01
3.807922496111918464e-01,5.636700486512632446e-01
5.051288864679837065e-01,6.073441820441269900e-01
6.165489826989619671e-01,5.608281009934144024e-01
5.169860898165719032e-01,7.068010726197122562e-01
2.695085609852291286e-01,7.172121736205677722e-01
7.720938092793095953e-01,6.881114038620380624e-01
5.201300883283102028e-01,8.025522353238828677e-01
