1.687486933627911356e-01,2.690410448679001476e-01
3.552532054865136790e-01,2.681093396667587059e-01
6.358504740127036703e-01,2.422454214121330385e-01
8.369507072447759377e-01,2.449147522415537626e-01
3.621780844333976623e-01,4.492733001196724252e-01
4.926993132652121576e-01,4.802880712878578873e-01
6.267574968240817723e-01,4.479847691429624246e-01
4.928598464512565780e-01,5.037589327441774900e-01
2.983194559145724289e-01,6.854800508146922100e-01
7.091745134125011507e-01,6.727936636288318617e-01
5.030093426861823591e-01,7.627884381110190404e-01
