2.584946067799564484e-01,1.682796475584604490e-01
4.394726649121277751e-01,2.074374834103123455e-01
6.163137972519969754e-01,2.617947126332607621e-01
7.712019357095136751e-01,3.024863636543210776e-01
4.123985659724036523e-01,4.554936483602033404e-01
5.281273902106028428e-01,5.171705203079157709e-01
6.176993770806100681e-01,5.079135736935366241e-01
5.055664303500361223e-01,6.049983756456063233e-01
2.319422362120551473e-01,6.193662140885984879e-01
6.203267305504720497e-01,7.047040628380537575e-01
4.487651756339868236e-01,8.362635954103122549e-01
