1.961014226785974812e-01,1.687152033641387550e-01
3.883262760745195274e-01,2.164509003569507761e-01
6.488489702801817360e-01,2.822986417876878207e-01
8.101035718155591425e-01,3.201833095692142583e-01
4.370621843821818064e-01,5.349640349322772881e-01
5.284863374113735190e-01,5.875426946359592062e-01
5.995211988851402163e-01,5.770779088357538278e-01
4.882796916727787373e-01,6.903685301256662354e-01
2.523896627059801223e-01,6.893264795657912947e-01
6.089700661287954508e-01,7.702724853747984213e-01
4.426484345997748759e-01,8.368729651948559889e-01
