1.777859875026934489e-01,1.689058957983192999e-01
3.790533447101916975e-01,2.425058461538462107e-01
6.544511779357895520e-01,3.315129532428355841e-01
8.257483018315019407e-01,3.767617696186166265e-01
3.935415077784960580e-01,5.601349750484807544e-01
4.776287786252961798e-01,6.225585478991598753e-01
5.501759103641455928e-01,6.124257110105582047e-01
4.460427280327516342e-01,7.256039177763413672e-01
2.063580973066148627e-01,6.986393070458952748e-01
5.872781845291965563e-01,8.089382502046973400e-01
4.069055489765135425e-01,8.353869004093944506e-01
