1.699737048827373309e-01,2.666594817377931914e-01
3.545821715750351877e-01,2.410994679994873935e-01
6.471743056773037184e-01,2.124508272202999259e-01
8.343546028963220174e-01,2.013822966551326865e-01
4.589867601691657306e-01,5.777858714853261191e-01
5.995578529283609459e-01,6.018114075099320059e-01
7.032243491990258777e-01,5.464760445982315140e-01
5.640477559912853156e-01,7.229936645905422621e-01
3.415273985902858023e-01,7.466522180699731726e-01
7.155454195565809083e-01,7.114246561578879691e-01
5.654721763424325198e-01,8.007522325259516238e-01
