1.677183806938158939e-01,1.783539965811965777e-01
3.797004709904474029e-01,2.019353966817497015e-01
6.159256454499748568e-01,2.068700251382603328e-01
8.354272112619404167e-01,1.825861470085470006e-01
3.768504020110606811e-01,4.970610775263951675e-01
5.005222001005531496e-01,5.359998294620413883e-01
6.155384824534944066e-01,4.915571708396178630e-01
5.043160808446455201e-01,6.007607473102061224e-01
2.881634847662142285e-01,6.725500428355958293e-01
7.388509087983909929e-01,6.823769966817495591e-01
5.065876432378080274e-01,8.254266851684264328e-01
