2.123505580616960597e-01,2.497982585237917275e-01
3.679781982765081283e-01,2.376724845759958793e-01
6.516304441613588461e-01,1.921434712626451935e-01
7.886723181216434009e-01,1.672806118646183726e-01
4.330378918446359249e-01,5.593580177344822379e-01
5.239249640564507260e-01,6.091429679030850863e-01
6.655086367428501015e-01,5.379525683027350791e-01
5.751016244785811526e-01,7.267255295616334987e-01
3.884789673036093127e-01,7.076709511177720069e-01
7.908028634944422874e-01,6.640784833270887422e-01
5.784622167603347132e-01,8.335089196952665258e-01
