2.169008183095764430e-01,2.020417580405541036e-01
3.506246651408686521e-01,1.839354175199091057e-01
6.318475555377097708e-01,1.777449150505251985e-01
7.779228481563273956e-01,1.682569516696781620e-01
3.520009696580338465e-01,4.760458133440407247e-01
4.385948019005555532e-01,4.921918308237971940e-01
5.782971558589304895e-01,4.539692645385798864e-01
4.682626338486247652e-01,5.869236962858863649e-01
2.914316677507863274e-01,6.395857230275046046e-01
7.853490907046776215e-01,6.136375798166365803e-01
5.133911697517232753e-01,8.362002690758212342e-01
