1.671538206449523778e-01,2.446284808296872448e-01
3.585685509641872160e-01,2.737944268351967247e-01
6.300665445470750026e-01,2.830450579808782008e-01
8.311717232215201090e-01,2.395479075676551495e-01
4.066771445794846729e-01,5.591779251336899126e-01
4.997230265435101959e-01,5.901408409658077669e-01
5.999379705072108715e-01,5.614754950575270298e-01
4.881567465888833612e-01,6.632321057851238155e-01
3.061104049262681204e-01,6.524293455193648228e-01
6.814430107275969428e-01,6.574613074056068207e-01
4.927609300275481719e-01,7.630619172257333549e-01
